time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
11.3697,-0.01372,-0.06429,0.59163
11.3700,-0.01904,-0.06429,0.70454
11.3709,0.00543,-0.08026,0.84410
11.3751,0.01076,-0.08878,0.94318
11.3796,-0.01904,-0.11221,0.98364
11.3933,-0.03076,-0.13885,1.01561
11.3933,-0.00307,-0.14951,1.15515
11.3933,0.00438,-0.09410,1.25636
11.3982,0.01076,-0.06534,1.38100
11.4018,0.00864,-0.02699,1.40869
11.4103,-0.02437,0.04436,1.31389
11.4103,-0.06485,0.03052,1.19138
11.4150,-0.02864,-0.01955,1.14876
11.4190,-0.01479,0.04329,1.09230
11.4233,-0.03290,0.25528,0.84303
11.4281,-0.01799,0.24251,0.47446
11.4328,-0.15860,0.12000,-0.00703
11.4377,-0.05740,0.02306,-0.18066
11.4419,-0.02971,0.04968,-0.21475
11.4464,-0.02437,0.05714,-0.19771
11.4513,0.01076,0.02838,-0.06882
11.4547,0.00333,0.06354,0.06433
11.4592,0.01608,0.05289,0.16872
11.4635,0.01396,0.02412,0.26886
11.4682,0.02354,0.02519,0.36580
11.4728,0.05338,-0.01955,0.45528
11.4766,0.15564,-0.12074,0.52559
11.4810,0.11409,-0.01422,0.45314
11.4854,0.07256,0.00920,0.35727
11.4929,0.08000,-0.00038,0.28165
11.5122,0.04698,0.01027,0.22517
11.5124,0.03952,0.03691,0.19641
11.5124,0.02887,0.02306,0.19962
11.5124,0.00333,0.01027,0.19003
11.5139,-0.00627,0.03691,0.14102
11.5164,-0.00946,0.01773,0.04941
11.5200,0.00757,-0.01849,-0.06029
11.5245,-0.00520,-0.01743,-0.17427
11.5287,-0.00520,-0.03978,-0.28188
11.5335,-0.00946,-0.01210,-0.35963
11.5384,-0.00307,-0.03764,-0.38200
11.5421,0.00970,-0.00357,-0.37561
11.5471,0.00226,-0.01529,-0.36070
11.5515,-0.01479,-0.00038,-0.33833
11.5555,-0.00095,0.00069,-0.29892
11.5599,0.00543,-0.01210,-0.23180
11.5644,0.00226,0.00494,-0.16682
11.5688,-0.00414,-0.00571,-0.11569
11.5735,0.00543,0.02731,-0.06242
11.5778,0.00226,0.02306,-0.03366
11.5826,-0.01479,0.04010,-0.04324
11.5862,-0.00732,0.01666,-0.06136
11.5914,-0.02118,0.04224,-0.08800
11.5955,-0.00307,0.03691,-0.09865
11.5997,0.00650,0.01347,-0.09972
11.6048,-0.00839,0.01773,-0.07840
11.6084,-0.00627,0.04543,-0.06989
11.6131,-0.00839,0.04010,-0.05177
11.6218,0.00757,0.01241,-0.01768
11.6245,-0.00839,0.01454,0.01320
11.6265,0.00226,0.02945,0.05901
11.6434,0.00543,0.01666,0.09628
11.6434,-0.00839,0.03903,0.12186
11.6434,0.00650,-0.00784,0.16872
11.6434,-0.00627,0.00388,0.16446
11.6528,0.00543,-0.00357,0.13995
11.6529,-0.00732,-0.00464,0.10161
11.6565,-0.00095,-0.00357,0.04729
11.6608,-0.00520,-0.00464,0.03024
11.6660,0.00226,-0.01743,0.03130
11.6704,-0.00095,-0.01317,0.01639
11.6754,0.00543,-0.00996,0.01213
11.6789,-0.00414,-0.00038,0.00681
11.6833,0.00226,-0.00250,-0.00490
11.6877,0.00226,-0.01103,-0.00383
11.6961,0.01289,-0.00784,0.00255
11.6962,-0.00307,-0.00890,-0.00278
11.7009,0.00012,-0.00890,0.00255
11.7050,0.00438,-0.00464,-0.00171
11.7095,-0.00307,-0.00784,-0.00490
11.7148,0.01183,-0.00996,0.00150
11.7191,0.00438,-0.00784,0.00043
11.7231,0.00119,-0.01103,0.00255
11.7271,-0.00095,-0.01103,-0.00171
11.7313,-0.00520,-0.01103,-0.00171
11.7365,-0.00095,-0.01422,0.00893
11.7400,0.00012,-0.00357,0.00043
11.7465,0.00864,0.00601,0.00360
11.7515,0.00333,0.00388,-0.00171
11.7534,0.00438,-0.01103,0.00574
11.7787,-0.00627,-0.01103,0.00467
11.7787,-0.01053,-0.00677,0.00043
11.7788,0.00119,-0.00145,0.00255
11.7788,-0.00732,-0.01210,0.00360
11.7788,0.00438,0.00388,0.00893
11.7821,-0.00200,0.00388,0.00999
11.7843,-0.00095,-0.00250,0.01213
11.7930,0.00119,0.00175,0.02597
11.7936,-0.00520,0.00069,0.02811
11.7977,0.00226,-0.00357,0.03343
11.8022,-0.00095,-0.00250,0.02811
11.8062,0.00226,-0.00250,0.01106
11.8103,-0.00095,-0.00996,0.00893
11.8139,-0.00200,-0.00571,0.01425
11.8182,-0.00414,-0.00250,0.00999
11.8234,-0.00095,-0.00145,0.00893
11.8284,0.00333,-0.00145,0.01639
11.8313,0.01076,-0.00145,0.00467
11.8357,-0.00414,-0.01849,0.01746
11.8409,0.00438,-0.00464,0.00467
11.8461,-0.00414,-0.00677,0.00467
11.8494,-0.00200,-0.00357,0.00999
11.8538,0.00012,-0.01317,0.00681
11.8595,0.00650,-0.01103,0.00467
11.8627,-0.00414,0.00175,0.00681
11.8682,-0.00095,0.00175,0.01213
11.8745,0.00226,-0.00357,0.00893
11.8767,-0.00414,-0.00996,0.00893
11.8814,-0.00627,0.00388,0.01106
11.8852,-0.00200,0.00388,0.01532
11.8992,0.00012,0.00282,0.01746
11.9048,0.00226,-0.00145,0.02171
11.9048,-0.00095,-0.00677,0.02278
11.9057,-0.00200,-0.00038,0.01852
11.9060,0.00650,0.00601,0.01959
11.9110,-0.00307,0.00920,0.01639
11.9164,-0.00095,0.00601,0.01213
11.9236,0.00226,0.01454,0.00360
11.9244,0.00226,0.00815,0.00681
11.9285,-0.00414,0.00708,-0.00597
11.9335,-0.00200,0.00282,0.00255
11.9372,-0.00307,0.01454,-0.00703
11.9415,0.00119,0.01241,-0.00490
11.9458,-0.00200,0.00175,-0.00383
11.9503,0.00650,0.01027,-0.00171
11.9573,0.00119,0.00388,0.00043
11.9595,0.00650,-0.00038,0.00574
11.9639,-0.00200,0.00815,-0.00064
11.9686,0.00438,0.01134,0.00255
11.9726,0.00543,-0.00996,0.00150
11.9786,0.00012,-0.00038,0.00360
11.9813,0.00119,-0.00464,-0.00064
11.9858,0.00438,-0.00996,0.00043
11.9901,0.00543,0.00069,0.00574
11.9946,-0.00200,0.00494,0.00255
12.0050,0.00543,-0.00145,-0.00597
12.0051,0.00226,-0.00357,0.00681
12.0088,0.00119,-0.00357,0.00467
12.0131,0.00226,-0.00145,0.00360
12.0175,0.00333,-0.00145,-0.00064
12.0361,0.00543,0.01241,-0.00171
12.0361,0.00119,-0.00145,-0.00490
12.0361,0.00226,-0.00996,0.00787
12.0367,0.00226,-0.00464,0.00467
12.0383,0.00226,0.00388,0.00255
12.0438,-0.00520,-0.01317,-0.00597
12.0467,0.00333,-0.00145,0.00255
12.0517,-0.00095,-0.00571,0.00360
12.0553,-0.00200,-0.00250,0.00255
12.0595,0.00864,0.00388,-0.00171
12.0651,-0.00627,-0.00784,0.00574
12.0684,0.00012,0.01027,-0.00171
12.0727,0.00012,0.00708,-0.00490
12.0770,0.00438,0.01241,0.00043
12.0823,0.00119,0.00175,-0.00703
12.0867,0.00438,-0.00250,-0.00383
12.0911,0.00119,-0.00038,-0.00064
12.0957,0.00333,-0.00357,0.00150
12.0996,-0.00946,0.00282,-0.00064
12.1041,-0.00095,0.00175,0.00574
12.1098,0.00012,0.01559,-0.00383
12.1132,0.00226,0.00069,-0.00171
12.1183,0.00543,0.00920,-0.00064
12.1221,-0.00307,-0.00038,0.00043
12.1292,0.00438,-0.00250,0.00043
12.1310,-0.00839,0.00494,-0.00383
12.1498,0.00012,-0.00250,0.00043
12.1498,0.00333,-0.00145,-0.00597
12.1505,0.00333,-0.00250,-0.00171
12.1505,-0.00095,-0.00996,-0.00490
12.1581,0.00119,-0.00145,-0.00490
12.1581,-0.00627,0.00388,-0.00278
12.1609,0.00970,-0.00250,0.00467
12.1649,0.00438,-0.00784,-0.00171
12.1702,0.00012,-0.00996,0.00574
12.1744,0.00226,0.00494,-0.00383
12.1784,-0.00839,-0.00464,0.00787
12.1828,-0.00520,-0.00890,0.00150
12.1889,-0.00627,-0.00145,0.00467
12.1916,-0.00307,0.00175,0.00467
12.1960,0.00012,-0.01103,-0.00171
12.2003,-0.00414,0.00494,0.00043
12.2048,0.00012,0.00282,0.00787
12.2090,-0.00946,0.00069,0.00681
12.2136,-0.00200,0.00388,0.00255
12.2183,-0.00839,0.00175,0.01106
12.2231,-0.00307,-0.00250,0.00255
12.2276,-0.00200,0.00069,0.00043
12.2321,-0.00200,0.00069,0.00681
12.2360,0.00012,-0.00571,0.00681
12.2413,0.00757,0.00601,0.00150
12.2446,-0.00307,-0.00357,0.00150
12.2503,0.00226,-0.00890,0.00255
12.2560,0.00119,0.00494,0.00681
12.2598,0.00438,0.00920,0.00467
12.2881,-0.00307,-0.00145,0.00787
12.2882,0.00650,-0.00571,-0.00490
12.2882,-0.00520,0.00175,0.00467
12.2882,-0.00414,-0.00250,0.00043
12.2882,-0.00095,-0.00464,0.00360
12.2882,0.01076,0.00708,0.00574
12.2883,-0.00200,-0.00571,0.00150
12.2930,0.00226,0.00069,0.00893
12.2967,-0.01053,0.00388,0.01746
12.3035,0.00119,0.00494,0.02597
12.3061,-0.00200,0.01347,0.04196
12.3118,0.00012,0.00069,0.03343
12.3147,-0.00200,0.00388,0.02704
12.3195,0.00438,-0.00038,0.01639
12.3231,0.00119,-0.00571,0.01213
12.3299,0.00012,0.00282,-0.00597
12.3318,0.00012,-0.00038,0.00043
12.3362,-0.00307,-0.00464,0.00574
12.3410,0.00333,-0.00038,0.00467
12.3455,0.00012,-0.00145,0.00360
12.3503,0.00226,0.00708,-0.00703
12.3541,0.00438,-0.00038,-0.00171
12.3584,-0.00200,-0.00145,0.00681
12.3636,0.00333,-0.00357,0.00787
12.3679,0.00757,-0.00038,-0.00278
12.3736,-0.00414,-0.00038,-0.00916
12.3763,0.00333,-0.00038,-0.00171
12.3842,-0.00200,0.00175,0.00360
12.3865,0.00333,-0.00464,0.00360
12.3901,-0.00095,-0.00145,0.00255
12.4121,0.00012,0.00708,0.00999
12.4122,-0.00520,-0.00145,-0.00383
12.4122,-0.00307,0.00175,0.00360
12.4122,-0.00520,-0.00357,-0.00064
12.4154,-0.00946,-0.00464,0.00150
12.4206,-0.00095,-0.00677,0.00360
12.4206,-0.00200,-0.00571,0.00255
12.4278,-0.00627,0.00708,0.01425
12.4297,0.00333,-0.00464,0.01213
12.4343,-0.00095,0.00069,0.02065
12.4376,0.00438,0.00494,0.01425
12.4437,-0.00200,0.01241,0.01425
12.4468,0.00226,0.00388,0.02597
12.4506,-0.00414,0.00494,0.02492
12.4553,0.00650,0.00282,0.03024
12.4602,-0.00200,-0.00038,0.02492
12.4640,-0.00307,0.00282,0.01959
12.4686,-0.00627,0.00494,0.02492
12.4725,0.00864,0.00069,0.03130
12.4774,0.00119,0.00708,0.02811
12.4821,-0.00095,0.01134,0.02385
12.4864,0.00226,0.00282,0.02917
12.4909,-0.00200,0.00708,0.03450
12.4950,-0.00200,0.01027,0.03236
12.4992,-0.00095,0.00175,0.04515
12.5053,0.00226,0.01347,0.03983
12.5102,-0.00414,0.01027,0.04622
12.5130,0.00012,-0.00250,0.04301
12.5178,-0.00520,0.01027,0.04729
12.5215,-0.00520,0.00388,0.04515
12.5405,-0.00414,-0.00038,0.05687
12.5405,-0.00307,0.00388,0.06645
12.5406,0.00543,-0.00250,0.06538
12.5426,-0.00200,0.00494,0.07285
12.5435,0.00226,0.00494,0.06645
12.5535,0.00543,0.00708,0.06006
12.5544,0.00012,0.00388,0.06219
12.5556,0.00012,0.00708,0.06006
12.5601,0.00119,0.00388,0.06006
12.5651,0.00012,0.00920,0.05048
12.5694,-0.01266,-0.00250,0.06433
12.5759,-0.00839,0.00708,0.05901
12.5783,0.00438,0.00601,0.06433
12.5825,0.00119,0.00920,0.07285
12.5866,-0.00414,0.01134,0.06752
12.5925,-0.00200,0.00920,0.07605
12.5955,-0.00200,0.00601,0.07391
12.6009,0.00119,0.00601,0.08138
12.6047,0.00119,0.00069,0.08777
12.6092,-0.00307,0.00388,0.09415
12.6141,-0.00732,-0.01103,0.13251
12.6182,-0.00732,0.01987,0.18150
12.6222,-0.00307,0.01241,0.18150
12.6265,0.00333,0.01559,0.17192
12.6309,-0.00307,0.01134,0.16339
12.6426,0.00650,0.02519,0.13676
12.6426,0.00012,0.03159,0.12718
12.6441,-0.01585,-0.02806,0.15913
12.6486,-0.00095,-0.02487,0.23157
12.6535,0.00119,0.01347,0.31786
12.6775,0.00864,0.00175,0.34236
12.6776,0.00119,-0.01636,0.34555
12.6776,-0.00520,-0.00038,0.35408
12.6776,0.00333,-0.01743,0.35620
12.6776,-0.00414,-0.00038,0.35727
12.6813,-0.00627,-0.01317,0.31999
12.6835,-0.00732,-0.00571,0.28270
12.6878,0.01076,0.00175,0.27737
12.6923,-0.00946,0.00708,0.27312
12.6964,0.00864,-0.03020,0.25075
12.7018,-0.01692,-0.05896,0.25607
12.7062,-0.00732,-0.01636,0.25821
12.7098,0.00119,-0.02592,0.24010
12.7140,0.00012,-0.00038,0.20494
12.7194,-0.01799,0.01773,0.16872
12.7241,-0.02011,0.01559,0.14102
12.7279,0.00119,-0.01849,0.10268
12.7320,-0.00839,0.00494,0.05794
12.7363,-0.00839,-0.01103,0.02917
12.7411,-0.00200,-0.01743,0.00681
12.7452,-0.00627,-0.00571,0.00043
12.7493,0.00226,0.00175,-0.00597
12.7537,-0.00200,-0.01422,-0.02515
12.7582,0.01076,0.00708,-0.05177
12.7643,0.00119,0.00708,-0.09972
12.7668,-0.00839,0.00175,-0.13913
12.7880,-0.00414,-0.00677,-0.15829
12.7881,-0.00200,-0.00464,-0.19878
12.7881,-0.00839,-0.00038,-0.21582
12.7882,-0.00520,-0.01955,-0.23180
12.7914,-0.00946,-0.00571,-0.23607
12.7934,-0.00627,-0.01955,-0.22647
12.7978,-0.00200,-0.01529,-0.22221
12.8016,-0.00520,-0.00677,-0.22008
12.8064,0.00119,-0.00677,-0.20517
12.8122,-0.00627,-0.00464,-0.20303
12.8145,0.00012,-0.02167,-0.18280
12.8193,-0.00307,-0.03020,-0.17641
12.8232,-0.00520,-0.02592,-0.14871
12.8280,0.00333,-0.01422,-0.13380
12.8323,-0.00307,-0.01955,-0.12953
12.8363,-0.00732,-0.00996,-0.13274
12.8414,-0.02011,0.00494,-0.11569
12.8456,0.00226,-0.01529,-0.13806
12.8500,0.00119,-0.01849,-0.17108
12.8553,-0.01160,0.01987,-0.19771
12.8586,0.00226,0.00175,-0.24565
12.8639,-0.00946,-0.00996,-0.27760
12.8682,0.00119,-0.00145,-0.29572
12.8723,-0.01692,-0.02274,-0.31808
12.8778,-0.00200,-0.00145,-0.32768
12.8811,-0.01479,-0.00464,-0.29465
12.8857,-0.00732,0.02092,-0.27548
12.8937,-0.00732,0.01559,-0.25737
12.8950,-0.00095,0.01987,-0.25098
12.8994,0.00970,0.00388,-0.26695
12.9198,0.01396,-0.00464,-0.31596
12.9199,0.01183,-0.01210,-0.37881
12.9199,0.01608,-0.02167,-0.45232
12.9200,0.02675,-0.00890,-0.49812
12.9229,-0.00732,-0.02274,-0.48853
12.9246,0.00650,-0.00890,-0.46936
12.9308,0.00438,0.01027,-0.45976
12.9338,0.00757,-0.03125,-0.43100
12.9379,-0.00414,-0.01317,-0.36389
12.9430,-0.00414,-0.01636,-0.29892
12.9465,0.00650,0.01347,-0.25417
12.9508,-0.00627,0.00815,-0.23500
12.9554,-0.00307,0.01454,-0.21475
12.9598,0.00333,-0.02274,-0.21156
12.9645,-0.00732,-0.00145,-0.23607
12.9686,-0.00627,-0.00571,-0.26270
12.9731,-0.00095,-0.00890,-0.30743
12.9775,0.01396,-0.01743,-0.34259
12.9816,-0.00627,-0.01317,-0.36815
12.9867,-0.00520,-0.02699,-0.34259
12.9914,0.01183,-0.00784,-0.35324
12.9953,-0.00307,0.00388,-0.36710
12.9996,-0.00839,0.00920,-0.40012
13.0040,-0.02332,-0.00250,-0.44592
13.0093,0.00864,0.01987,-0.50238
13.0135,0.01396,0.00069,-0.61104
13.0195,0.00226,-0.00571,-0.68773
13.0219,0.01503,0.00069,-0.73674
13.0264,0.01076,-0.00996,-0.75165
13.0314,-0.00307,0.01773,-0.75485
13.0489,0.00650,0.01559,-0.74739
13.0489,0.00226,0.00601,-0.73781
13.0498,0.00438,0.00601,-0.76230
13.0498,0.00543,-0.00677,-0.73567
13.0542,0.01183,-0.02592,-0.70584
13.0565,0.00757,-0.00784,-0.65364
13.0631,0.00119,-0.01210,-0.58121
13.0653,-0.00307,0.00175,-0.46509
13.0690,0.01289,-0.00677,-0.41609
13.0740,0.00226,-0.01422,-0.36496
13.0788,0.00970,-0.00890,-0.27016
13.0825,-0.00200,-0.00890,-0.21796
13.0872,-0.00200,-0.00571,-0.12527
13.0910,0.00119,0.00708,-0.09438
13.0962,-0.00095,0.00601,-0.10397
13.1020,-0.00732,-0.02487,-0.10077
13.1049,-0.00200,-0.00784,-0.15404
13.1098,-0.01799,0.03052,-0.21475
13.1130,0.00543,0.00920,-0.25311
13.1193,0.00012,0.00175,-0.30850
13.1215,0.00650,-0.00996,-0.33727
13.1261,-0.00414,0.00601,-0.35217
13.1315,0.00864,-0.00038,-0.35324
13.1354,0.00864,0.02945,-0.33727
13.1405,0.00864,-0.02167,-0.28506
13.1481,0.00438,-0.01529,-0.22861
13.1496,-0.00307,0.00388,-0.19238
13.1538,0.01183,-0.00571,-0.16362
13.1596,-0.01479,0.02199,-0.14339
13.1720,-0.00627,0.01987,-0.10291
13.1720,-0.01053,0.03052,-0.06456
13.1720,-0.02437,0.02625,-0.02620
13.1756,-0.01160,0.01773,0.03557
13.1801,0.00333,0.00175,0.08563
13.1848,-0.00839,-0.00357,0.15062
13.1887,0.00333,0.01454,0.17404
13.1936,-0.00839,0.00708,0.16446
13.1965,-0.00200,0.01454,0.10693
13.2007,0.00543,0.00388,0.03557
13.2056,0.01503,-0.00571,-0.01236
13.2116,0.01396,-0.01529,0.00574
13.2146,0.01396,-0.00677,0.00574
13.2191,0.01289,-0.01210,0.00893
13.2236,0.00543,-0.01422,0.02704
13.2291,0.01076,-0.01529,0.02917
13.2320,0.00543,-0.00677,0.03343
13.2366,0.00226,-0.01422,0.02704
13.2408,0.00438,-0.00677,0.01639
13.2449,0.00757,-0.00996,0.02492
13.2503,-0.00200,-0.01743,0.03024
13.2537,0.00226,-0.01210,0.02385
13.2582,0.00438,-0.00145,0.02917
13.2633,0.00119,-0.00357,0.00467
13.2678,0.00226,-0.00996,0.01425
13.2779,0.00333,0.00069,0.00893
13.2780,0.00119,0.00069,0.00360
13.2808,-0.00732,-0.00890,-0.00171
13.2853,-0.00414,-0.00464,0.00787
13.2904,-0.00307,0.00175,-0.00171
13.3119,-0.00414,-0.00677,0.00043
13.3119,0.00226,0.00069,-0.00278
13.3119,0.00438,-0.00677,0.00043
13.3119,-0.00520,-0.00890,-0.00810
13.3120,-0.00732,-0.00357,0.00043
13.3168,-0.00520,0.00282,-0.00383
13.3197,0.00650,-0.00464,-0.00064
13.3237,0.00543,-0.00145,-0.00597
13.3288,0.00226,-0.00250,-0.00278
13.3327,0.00012,0.00601,0.00043
13.3379,-0.00200,0.00175,-0.00171
13.3425,-0.00520,-0.00464,0.00574
13.3463,-0.00732,0.00494,0.00255
13.3505,0.00438,-0.00357,-0.00597
13.3547,0.00226,-0.00250,-0.00490
13.3597,-0.00307,-0.00571,-0.00064
13.3640,0.00226,-0.00890,0.00681
13.3684,0.00438,0.00069,0.00043
13.3729,0.00119,0.00708,-0.00597
13.3773,0.00119,-0.00357,-0.00278
13.3824,-0.00307,0.00601,-0.00278
13.3858,-0.00414,0.00069,-0.00064
13.3903,0.00333,-0.00784,0.00150
13.3946,-0.00095,0.00708,-0.00278
13.4014,0.01076,0.00388,-0.00490
13.4038,0.00226,-0.00038,-0.00171
13.4261,0.00970,-0.00357,0.00255
13.4261,0.00119,-0.00038,-0.00064
13.4262,-0.00095,-0.00996,0.00574
13.4262,0.00226,-0.00464,-0.00278
13.4284,0.00119,-0.00464,0.00467
13.4300,0.00119,-0.00357,0.00681
13.4347,0.00543,-0.00038,0.00787
13.4386,0.00650,0.00175,0.00150
13.4422,-0.00200,0.00388,0.00255
13.4488,-0.00200,0.00175,0.00467
13.4517,0.00333,0.01454,0.00681
13.4562,-0.00307,0.00069,0.00255
13.4605,-0.00520,-0.00145,-0.00383
13.4649,-0.00627,-0.00890,0.00360
13.4689,-0.00627,0.00069,-0.00490
13.4733,0.00226,0.00388,0.00360
13.4777,0.00226,0.00708,-0.00064
13.4816,-0.00732,-0.00357,0.00467
13.4875,-0.00095,-0.01103,-0.00383
13.4923,0.00012,-0.00357,0.00043
13.4954,-0.00095,-0.00250,-0.00703
13.4999,0.00438,0.00601,0.00360
13.5041,-0.00307,-0.00784,0.00681
13.5085,0.00119,-0.00784,-0.00171
13.5139,0.00438,-0.00996,0.00574
13.5192,0.00333,-0.00038,-0.00064
13.5225,0.00864,0.00388,0.00255
13.5284,0.00438,-0.00145,0.00255
13.5313,0.00226,0.00069,-0.00490
13.5367,0.00438,-0.00145,-0.00278
13.5537,-0.00095,-0.00038,0.00043
13.5538,-0.00307,-0.00145,0.00360
13.5538,0.00119,-0.00250,-0.00171
13.5538,0.00012,-0.00145,-0.00278
13.5570,0.00119,0.00175,-0.00383
13.5606,0.00226,0.00069,-0.00171
13.5662,-0.00839,0.00069,-0.00490
13.5720,-0.00627,-0.01210,-0.00383
13.5760,0.00543,-0.00357,0.00467
13.5842,0.00333,-0.00357,-0.00278
13.5847,-0.00520,-0.00038,0.00255
13.5879,-0.00520,-0.00038,-0.00490
13.5921,0.00333,0.00601,-0.01022
13.5962,-0.00200,-0.00250,0.00574
13.6006,-0.00414,0.00175,0.00467
13.6048,-0.00200,0.00069,-0.00064
13.6094,0.00757,0.00282,0.00467
13.6135,-0.00520,0.00175,-0.00064
13.6179,0.00333,0.00388,-0.01343
13.6228,0.00438,0.00494,0.00787
13.6266,0.00333,-0.00571,0.00574
13.6319,-0.00200,-0.00038,0.00574
13.6360,-0.00095,-0.00145,0.00467
13.6403,0.00438,0.00494,0.00150
13.6449,0.00119,0.00175,-0.00383
13.6494,-0.00200,-0.00464,0.00681
13.6592,0.00333,0.00708,0.00255
13.6601,0.00438,-0.00250,-0.00490
13.6632,0.00012,-0.00250,-0.00278
13.6913,-0.00520,-0.01317,0.00360
13.6914,-0.00200,-0.01210,0.00787
13.6914,0.00438,-0.01529,0.00681
13.6914,0.00650,-0.01529,0.00255
13.6914,0.00864,0.01347,0.01425
13.6914,0.00543,-0.00571,0.04834
13.6923,0.00438,-0.01743,0.09309
13.6975,0.00226,-0.01210,0.15274
13.7014,0.00543,0.00282,0.12398
13.7057,-0.00095,-0.01422,0.11119
13.7108,-0.00200,-0.00996,0.12291
13.7142,-0.00946,0.03691,0.16872
13.7201,-0.00307,-0.01955,0.24542
13.7249,0.00226,0.00282,0.27312
13.7282,0.00543,-0.00677,0.26779
13.7331,0.01396,-0.03445,0.28590
13.7367,0.00757,-0.01103,0.31892
13.7416,0.01076,-0.01849,0.35088
13.7458,0.00226,-0.01317,0.32211
13.7502,-0.00520,0.00494,0.29869
13.7554,-0.00520,0.00388,0.29655
13.7590,0.00333,0.01987,0.23584
13.7633,0.00650,-0.00784,0.16446
13.7678,-0.00414,0.00708,0.08031
13.7719,-0.00200,0.01454,-0.04431
13.7774,-0.01479,0.01347,-0.17641
13.7847,0.00226,0.01880,-0.31383
13.7855,0.00864,0.01559,-0.47043
13.7908,-0.00307,0.02199,-0.66643
13.7944,-0.00307,0.02306,-0.86244
13.8155,-0.00946,0.03691,-1.04353
13.8156,-0.01692,0.04649,-1.17775
13.8156,-0.02544,0.04543,-1.21397
13.8156,-0.01585,0.00708,-1.11703
13.8157,0.04379,-0.02487,-0.88481
13.8212,0.01289,0.01987,-0.71970
13.8280,0.00119,0.02092,-0.55244
13.8296,0.00119,0.00069,-0.35750
13.8330,0.00226,0.01773,-0.17108
13.8377,-0.01585,0.00708,0.04089
13.8420,0.00438,0.01241,0.26566
13.8458,-0.00839,0.00708,0.47658
13.8506,-0.00095,-0.00677,0.61720
13.8546,-0.00627,0.01454,0.74609
13.8590,-0.00732,0.00815,0.82173
13.8653,-0.01160,-0.00145,0.86221
13.8685,-0.00414,-0.00357,0.88670
13.8734,-0.00732,-0.00677,0.88138
13.8777,-0.00732,0.01987,0.85156
13.8818,-0.00946,0.00388,0.83984
13.8879,-0.00414,-0.00250,0.78232
13.8906,-0.01692,-0.01422,0.73438
13.8949,-0.01160,0.00708,0.66301
13.8993,-0.02650,0.00708,0.56819
13.9039,-0.01053,-0.00677,0.49150
13.9114,0.00226,0.00708,0.41479
13.9125,-0.00200,-0.01210,0.36154
13.9277,0.00864,0.00920,0.36366
13.9278,0.01396,-0.01529,0.38924
13.9279,0.01183,-0.01955,0.41586
13.9317,0.00757,-0.01422,0.46593
13.9356,0.00012,-0.03978,0.54050
13.9388,-0.00307,-0.02167,0.61507
13.9426,-0.00095,-0.04936,0.69283
13.9493,0.00438,-0.03232,0.77486
13.9521,-0.00307,-0.00250,0.88458
13.9553,0.00757,-0.04192,0.97299
13.9616,-0.00946,-0.02806,1.02307
13.9644,-0.00732,-0.02167,1.03477
13.9695,-0.01479,-0.00250,0.98152
13.9742,-0.01266,-0.04404,0.89949
13.9782,-0.02011,-0.01103,0.81215
13.9826,-0.02332,0.00601,0.69496
13.9868,-0.01053,0.00069,0.56712
13.9912,0.00333,-0.00784,0.45209
13.9961,0.00757,-0.04404,0.31679
13.9997,0.01183,-0.03232,0.19109
14.0050,0.01289,-0.03978,0.04408
14.0090,0.01608,-0.04724,-0.07095
14.0134,0.02354,-0.00996,-0.20198
14.0202,0.02994,-0.00145,-0.34259
14.0221,0.00864,-0.00784,-0.46509
14.0267,0.00864,-0.01955,-0.56949
14.0313,0.00333,-0.00145,-0.64619
14.0388,0.00650,-0.00145,-0.70265
14.0433,0.00864,0.01027,-0.75272
14.0635,-0.00200,0.01880,-0.76550
14.0635,0.00012,-0.00145,-0.78999
14.0693,0.00438,0.01880,-0.78148
14.0693,0.01715,0.01347,-0.75591
14.0705,0.00333,0.02092,-0.71330
14.0705,0.00333,0.00175,-0.65364
14.0705,0.01076,0.00815,-0.55244
14.0745,0.01076,-0.00250,-0.44804
14.0788,-0.00200,-0.00464,-0.33513
14.0844,-0.00307,0.00069,-0.24033
14.0881,-0.00520,-0.02380,-0.14339
14.0943,-0.00414,-0.00571,-0.06349
14.0970,-0.00839,-0.00464,0.00893
14.1010,-0.00946,-0.00677,0.05154
14.1060,-0.00095,0.00388,0.09096
14.1102,0.00119,-0.00996,0.10587
14.1148,-0.00200,0.01027,0.11333
14.1194,0.00333,0.01347,0.09415
14.1235,0.00119,0.03584,0.06006
14.1288,0.00012,0.04968,0.00681
14.1321,-0.00732,0.05501,-0.00383
14.1365,-0.00095,0.04968,-0.00383
14.1407,-0.00414,0.05182,0.00681
14.1451,-0.00414,0.05821,0.00893
14.1504,-0.00627,0.06354,0.02385
14.1541,-0.00200,0.06354,0.02704
14.1595,-0.00732,0.07312,0.01425
14.1676,-0.01053,0.07419,0.01213
14.1712,-0.00627,0.06033,-0.01450
14.1718,0.00970,0.02199,-0.02301
14.1951,0.01608,0.01454,-0.02301
14.1951,0.01929,-0.01210,-0.03366
14.1951,0.01183,-0.00250,-0.04645
14.1951,0.01289,0.00282,-0.05817
14.1952,0.00012,0.00920,-0.04112
14.1979,0.00226,0.00601,-0.00597
14.2016,0.00012,0.00920,-0.00171
14.2058,0.00226,0.00708,0.00150
14.2108,-0.00200,0.01347,0.00255
14.2151,-0.00414,0.01027,0.00999
